date,product,price,temperature_2m_mean,precipitation_sum,dow,month,price_lag_1,price_lag_7,price_lag_14,price_lag_28,price_roll7_mean,target_t_plus_7
2022-07-25,tomate,843.7420170638173,18.7,0.6,0,7,845.3590475872641,849.9991905422985,844.0148183932931,803.82059867671,848.2987055346674,826.7752722519359
2022-07-26,tomate,841.9019078545031,18.8,13.4,1,7,843.7420170638173,849.8513910445741,845.5955150788893,807.3688160142359,847.4048236091702,823.693376241524
2022-07-27,tomate,839.8481042806628,18.9,24.2,2,7,841.9019078545031,849.4493558359846,846.9436804760812,810.8794533336649,846.2691831534456,820.4906470462131
2022-07-28,tomate,837.5910804775344,19.4,9.7,3,7,839.8481042806628,848.7951352446132,848.0524391139754,814.3346068342042,844.8975757883998,817.1834181747904
2022-07-29,tomate,835.1423469775019,20.0,0.0,4,7,837.5910804775344,847.892065711703,848.916136465495,817.7166556754331,843.2969965359598,813.78855607101
2022-07-30,tomate,832.5143920078558,21.0,1.0,5,7,835.1423469775019,846.7447527762341,849.5303677847435,821.008351841332,841.4756081453596,810.3233740968898
2022-07-31,tomate,829.720617802432,20.6,0.4,6,7,832.5143920078558,845.3590475872641,849.8920005706451,824.192908102956,839.4426994641627,806.8055442367818
2022-08-01,tomate,826.7752722519359,20.0,2.7,0,8,829.720617802432,843.7420170638173,849.9991905422985,827.2540836311529,837.2086380663296,803.253006972515
2022-08-02,tomate,823.693376241524,19.1,42.4,1,8,826.7752722519359,841.9019078545031,849.8513910445741,830.1762668227115,834.784817378918,799.6838797892352
2022-08-03,tomate,820.4906470462131,18.7,31.3,2,8,823.693376241524,839.8481042806628,849.4493558359846,832.9445549175402,832.1835985770639,796.1163647785512
2022-08-04,tomate,817.1834181747904,18.6,32.5,3,8,820.4906470462131,837.5910804775344,848.7951352446132,835.5448300008342,829.4182475435709,792.5686558101979
2022-08-05,tomate,813.78855607101,19.9,9.4,4,8,817.1834181747904,835.1423469775019,847.892065711703,837.9638310026332,826.5028672146076,789.0588457456302
2022-08-06,tomate,810.3233740968898,19.2,20.9,5,8,813.78855607101,832.5143920078558,846.7447527762341,840.1892213275811,823.4523256565374,785.6048341667467
2022-08-07,tomate,806.8055442367818,19.5,13.5,6,8,810.3233740968898,829.720617802432,845.3590475872641,842.2096517699812,820.2821802406851,782.2242360903143
2022-08-08,tomate,803.253006972515,19.7,2.5,0,8,806.8055442367818,826.7752722519359,843.7420170638173,844.0148183932931,817.008598302735,778.9342921336379
2022-08-09,tomate,799.6838797892352,20.7,4.2,1,8,803.253006972515,823.693376241524,841.9019078545031,845.5955150788893,813.6482746913891,775.7517805896194
2022-08-10,tomate,796.1163647785512,20.6,1.0,2,8,799.6838797892352,820.4906470462131,839.8481042806628,846.9436804760812,810.2183466267765,772.6929318596136
2022-08-11,tomate,792.5686558101979,19.3,22.4,3,8,796.1163647785512,817.1834181747904,837.5910804775344,848.0524391139754,806.7363063028248,769.7733456804583
2022-08-12,tomate,789.0588457456302,18.7,16.9,4,8,792.5686558101979,813.78855607101,835.1423469775019,848.916136465495,803.2199116793116,767.0079115678147
2022-08-13,tomate,785.6048341667467,19.3,6.6,5,8,789.0588457456302,810.3233740968898,832.5143920078558,849.5303677847435,799.6870959185429,764.4107328815438
2022-08-14,tomate,782.2242360903143,19.1,32.1,6,8,785.6048341667467,806.8055442367818,829.720617802432,849.8920005706451,796.1558759285225,761.9950549003775
2022-08-15,tomate,778.9342921336379,18.7,42.8,0,8,782.2242360903143,803.253006972515,826.7752722519359,849.9991905422985,792.6442604790273,759.7731972726925
2022-08-16,tomate,775.7517805896194,19.1,9.1,1,8,778.9342921336379,799.6838797892352,823.693376241524,849.8513910445741,789.1701583591876,757.7564911878815
2022-08-17,tomate,772.6929318596136,19.1,8.7,2,8,775.7517805896194,796.1163647785512,820.4906470462131,849.4493558359846,785.7512870449567,755.9552215887381
2022-08-18,tomate,769.7733456804583,20.3,0.0,3,8,772.6929318596136,792.5686558101979,817.1834181747904,848.7951352446132,782.4050823422515,754.3785747195658
2022-08-19,tomate,767.0079115678147,20.9,1.9,4,8,769.7733456804583,789.0588457456302,813.78855607101,847.892065711703,779.1486094665743,753.034591277508
2022-08-20,tomate,764.4107328815438,20.6,3.0,5,8,767.0079115678147,785.6048341667467,810.3233740968898,846.7447527762341,775.9984760126007,751.9301254060222
2022-08-21,tomate,761.9950549003775,19.8,0.9,6,8,764.4107328815438,782.2242360903143,806.8055442367818,845.3590475872641,772.9707472575718,751.0708097396264
2022-08-22,tomate,759.7731972726925,18.8,2.2,0,8,761.9950549003775,778.9342921336379,803.253006972515,843.7420170638173,770.0808642304379,750.4610266781839
2022-08-23,tomate,757.7564911878815,18.2,5.2,1,8,759.7731972726925,775.7517805896194,799.6838797892352,841.9019078545031,767.3435649645886,750.1038860372256
2022-08-24,tomate,755.9552215887381,18.2,9.9,2,8,757.7564911878815,772.6929318596136,796.1163647785512,839.8481042806628,764.7728093357689,750.0012091882885
2022-08-25,tomate,754.3785747195658,19.2,11.6,3,8,755.9552215887381,769.7733456804583,792.5686558101979,837.5910804775344,762.3817078685008,750.1535197701545
2022-08-26,tomate,753.034591277508,19.4,15.3,4,8,754.3785747195658,767.0079115678147,789.0588457456302,835.1423469775019,760.1824548740877,750.5600410183592
2022-08-27,tomate,751.9301254060222,18.8,34.3,5,8,753.034591277508,764.4107328815438,785.6048341667467,832.5143920078558,758.1862662611868,751.2186997265921
2022-08-28,tomate,751.0708097396264,18.4,30.8,6,8,751.9301254060222,761.9950549003775,782.2242360903143,829.720617802432,756.4033223361122,752.1261368197821
2022-08-29,tomate,750.4610266781839,18.7,28.7,0,8,751.0708097396264,759.7731972726925,778.9342921336379,826.7752722519359,754.8427158845764,753.2777244849511
2022-08-30,tomate,750.1038860372256,18.6,6.0,1,8,750.4610266781839,757.7564911878815,775.7517805896194,823.693376241524,753.5124057996466,754.6675897724674
2022-08-31,tomate,750.0012091882885,18.7,39.5,2,8,750.1038860372256,755.9552215887381,772.6929318596136,820.4906470462131,752.41917649241,756.2886445473366
2022-09-01,tomate,750.1535197701545,19.1,12.2,3,9,750.0012091882885,754.3785747195658,769.7733456804583,817.1834181747904,751.5686032923459,758.1326216377829
2022-09-02,tomate,750.5600410183592,19.3,32.7,4,9,750.1535197701545,753.034591277508,767.0079115678147,813.78855607101,750.9650240138584,760.1901169967656
2022-09-03,tomate,751.2186997265921,18.9,22.4,5,9,750.5600410183592,751.9301254060222,764.4107328815438,810.3233740968898,750.61151683398,762.4506376614162
2022-09-04,tomate,752.1261368197821,19.5,6.8,6,9,751.2186997265921,751.0708097396264,761.9950549003775,806.8055442367818,750.5098845940614,764.902655265804
2022-09-05,tomate,753.2777244849511,18.7,8.3,0,9,752.1261368197821,750.4610266781839,759.7731972726925,803.253006972515,750.6606456055123,767.5336648341272
2022-09-06,tomate,754.6675897724674,19.2,14.9,1,9,753.2777244849511,750.1038860372256,757.7564911878815,799.6838797892352,751.063031006479,770.3302485544876
2022-09-07,tomate,756.2886445473366,19.2,26.9,2,9,754.6675897724674,750.0012091882885,755.9552215887381,796.1163647785512,751.7149886829421,773.2781442080135
2022-09-08,tomate,758.1326216377829,19.2,17.3,3,9,756.2886445473366,750.1535197701545,754.3785747195658,792.5686558101979,752.6131937342346,776.3623179043494
2022-09-09,tomate,760.1901169967656,19.2,69.5,4,9,758.1326216377829,750.5600410183592,753.034591277508,789.0588457456302,753.7530654296103,779.5670407525719
2022-09-10,tomate,762.4506376614162,19.2,20.4,5,9,760.1901169967656,751.2186997265921,751.9301254060222,785.6048341667467,755.1287905693825,782.8759690765194
2022-09-11,tomate,764.902655265804,19.4,22.1,6,9,762.4506376614162,752.1261368197821,751.0708097396264,782.2242360903143,756.7333531315002,786.2722277654474
2022-09-12,tomate,767.5336648341272,18.6,8.9,0,9,764.902655265804,753.2777244849511,750.4610266781839,778.9342921336379,758.5585700523606,789.7384963349325
2022-09-13,tomate,770.3302485544876,18.7,29.0,1,9,767.5336648341272,754.6675897724674,750.1038860372256,775.7517805896194,760.5951329593856,793.2570972591259
2022-09-14,tomate,773.2781442080135,18.6,15.7,2,9,770.3302485544876,756.2886445473366,750.0012091882885,772.6929318596136,762.8326556425314,796.8100861238701
2022-09-15,tomate,776.3623179043494,18.9,21.9,3,9,773.2781442080135,758.1326216377829,750.1535197701545,769.7733456804583,765.2597270226281,800.3793431409147
2022-09-16,tomate,779.5670407525719,19.5,18.5,4,9,776.3623179043494,760.1901169967656,750.5600410183592,767.0079115678147,767.8639693464235,803.9466655565152
2022-09-17,tomate,782.8759690765194,18.7,46.9,5,9,779.5670407525719,762.4506376614162,751.2186997265921,764.4107328815438,770.6321013115385,807.4938604831476
2022-09-18,tomate,786.2722277654474,18.0,15.3,6,9,782.8759690765194,764.902655265804,752.1261368197821,761.9950549003775,773.5500057994104,811.0028376809036
2022-09-19,tomate,789.7384963349325,18.3,10.6,0,9,786.2722277654474,767.5336648341272,753.2777244849511,759.7731972726925,776.6028018707881,814.4557018153981
2022-09-20,tomate,793.2570972591259,18.4,1.4,1,9,789.7384963349325,770.3302485544876,754.6675897724674,757.7564911878815,779.7749206566174,817.8348437216846
2022-09-21,tomate,796.8100861238701,18.3,2.5,2,9,793.2570972591259,773.2781442080135,756.2886445473366,755.9552215887381,783.0501847572799,821.123030208739
2022-09-22,tomate,800.3793431409147,18.4,13.4,3,9,796.8100861238701,776.3623179043494,758.1326216377829,754.3785747195658,786.4118907452595,824.3034919465294
2022-09-23,tomate,803.9466655565152,19.1,7.5,4,9,800.3793431409147,779.5670407525719,760.1901169967656,753.034591277508,789.8428943504832,827.3600089874504
2022-09-24,tomate,807.4938604831476,18.7,31.6,5,9,803.9466655565152,782.8759690765194,762.4506376614162,751.9301254060222,793.3256978939036,830.27699348598
2022-09-25,tomate,811.0028376809036,18.4,6.9,6,9,807.4938604831476,786.2722277654474,764.902655265804,751.0708097396264,796.8425395234219,833.0395691946951
2022-09-26,tomate,814.4557018153981,18.1,19.2,0,9,811.0028376809036,789.7384963349325,767.5336648341272,750.4610266781839,800.3754837970585,835.6336473312283
2022-09-27,tomate,817.8348437216846,18.5,10.8,1,9,814.4557018153981,793.2570972591259,770.3302485544876,750.1038860372256,803.9065131514106,838.0459984292548
2022-09-28,tomate,821.123030208739,19.1,7.6,2,9,817.8348437216846,796.8100861238701,773.2781442080135,750.0012091882885,807.4176197889191,840.2643198070757
2022-09-29,tomate,824.3034919465294,18.1,13.9,3,9,821.123030208739,800.3793431409147,776.3623179043494,750.1535197701545,810.8908975153289,842.27729830972
2022-09-30,tomate,827.3600089874504,18.4,21.3,4,9,824.3034919465294,803.9466655565152,779.5670407525719,750.5600410183592,814.3086330589882,844.0746680045854
2022-10-01,tomate,830.27699348598,18.3,32.5,5,10,827.3600089874504,807.4938604831476,782.8759690765194,751.2186997265921,817.6533964062647,845.6472625363814
2022-10-02,tomate,833.0395691946951,18.7,3.6,6,10,830.27699348598,811.0028376809036,786.2722277654474,752.1261368197821,820.9081296923836,846.987061874366
2022-10-03,tomate,835.6336473312283,19.4,18.3,0,10,833.0395691946951,814.4557018153981,789.7384963349325,753.2777244849511,824.0562341943539,848.0872332134766
2022-10-04,tomate,838.0459984292548,19.7,13.2,1,10,835.6336473312283,817.8348437216846,793.2570972591259,754.6675897724674,827.0816549823296,848.9421658207606
2022-10-05,tomate,840.2643198070757,19.5,2.8,2,10,838.0459984292548,821.123030208739,796.8100861238701,756.2886445473366,829.9689627976968,849.5474996493947
2022-10-06,tomate,842.27729830972,19.6,5.3,3,10,840.2643198070757,824.3034919465294,800.3793431409147,758.1326216377829,832.7034327403163,849.9001475743657
2022-10-07,tomate,844.0746680045854,19.6,16.4,4,10,842.27729830972,827.3600089874504,803.9466655565152,760.1901169967656,835.2711193636293,849.9983111364131
2022-10-08,tomate,845.6472625363814,18.8,14.0,5,10,844.0746680045854,830.27699348598,807.4938604831476,762.4506376614162,837.6589277946484,849.84148971394
2022-10-09,tomate,846.987061874366,17.8,52.2,6,10,845.6472625363814,833.0395691946951,811.0028376809036,764.902655265804,839.8546805161343,849.43048307612
2022-10-10,tomate,848.0872332134766,18.4,1.8,0,10,846.987061874366,835.6336473312283,814.4557018153981,767.5336648341272,841.847179470373,848.7673873041769
2022-10-11,tomate,848.9421658207606,19.8,2.4,1,10,848.0872332134766,838.0459984292548,817.8348437216846,770.3302485544876,843.6262631678371,847.8555841016381
2022-10-12,tomate,849.5474996493947,19.0,24.1,2,10,848.9421658207606,840.2643198070757,821.123030208739,773.2781442080135,845.1828585094808,846.6997235480804
2022-10-13,tomate,849.9001475743657,19.1,8.1,3,10,849.5474996493947,842.27729830972,824.3034919465294,776.3623179043494,846.5090270583835,845.3057003843192
2022-10-14,tomate,849.9983111364131,19.0,54.8,4,10,849.9001475743657,844.0746680045854,827.3600089874504,779.5670407525719,847.5980055247613,843.6806239499853
2022-10-15,tomate,849.84148971394,19.0,22.2,5,10,849.9983111364131,845.6472625363814,830.27699348598,782.8759690765194,848.4442402578798,841.8327819268028
2022-10-16,tomate,849.43048307612,19.1,36.0,6,10,849.84148971394,846.987061874366,833.0395691946951,786.2722277654474,849.0434155689596,839.7715980724743
2022-10-17,tomate,848.7673873041769,19.0,43.6,0,10,849.43048307612,848.0872332134766,835.6336473312283,789.7384963349325,849.3924757406387,837.5075841607227
2022-10-18,tomate,847.8555841016381,18.9,19.1,1,10,848.7673873041769,848.9421658207606,838.0459984292548,793.2570972591259,849.4896406107388,835.052286372591
2022-10-19,tomate,846.6997235480804,18.9,10.9,2,10,847.8555841016381,849.5474996493947,840.2643198070757,796.8100861238701,849.3344146508641,832.4182264123986
2022-10-20,tomate,845.3057003843192,19.2,21.9,3,10,846.6997235480804,849.9001475743657,842.27729830972,800.3793431409147,848.9275894935334,829.6188376486512
2022-10-21,tomate,843.6806239499853,19.2,59.8,4,10,845.3057003843192,849.9983111364131,844.0746680045854,803.9466655565152,848.2712398949553,826.668396605583
2022-10-22,tomate,841.8327819268028,19.5,8.6,5,10,843.6806239499853,849.84148971394,845.6472625363814,807.4938604831476,847.3687131540371,823.5819501547098
2022-10-23,tomate,839.7715980724743,19.5,18.8,6,10,841.8327819268028,849.43048307612,846.987061874366,811.0028376809036,846.224612041589,820.3752387777123
2022-10-24,tomate,837.5075841607227,18.8,23.3,0,10,839.7715980724743,848.7673873041769,848.0872332134766,814.4557018153981,844.8447713267824,817.0646162919945
2022-10-25,tomate,835.052286372591,19.1,2.7,1,10,837.5075841607227,847.8555841016381,848.9421658207606,817.8348437216846,843.2362280205746,813.6669664483087
2022-10-26,tomate,832.4182264123986,19.8,0.5,2,10,835.052286372591,846.6997235480804,849.5474996493947,821.123030208739,841.4071854878537,810.1996168257893
2022-10-27,tomate,829.6188376486512,19.5,0.5,3,10,832.4182264123986,845.3057003843192,849.9001475743657,824.3034919465294,839.3669716113278,806.6802504635175
2022-10-28,tomate,826.668396605583,19.6,2.6,4,10,829.6188376486512,843.6806239499853,849.9983111364131,827.3600089874504,837.1259912205179,803.1268156792868
2022-10-29,tomate,823.5819501547098,19.4,1.4,5,10,826.668396605583,841.8327819268028,849.84148971394,830.27699348598,834.6956730284606,799.5574345354798
2022-10-30,tomate,820.3752387777123,18.9,0.7,6,10,823.5819501547098,839.7715980724743,849.43048307612,833.0395691946951,832.0884113467329,795.9903104188714
2022-10-31,tomate,817.0646162919945,18.8,0.9,0,10,820.3752387777123,837.5075841607227,848.7673873041769,835.6336473312283,829.3175028760526,792.443635205687
2022-11-01,tomate,813.6669664483087,19.3,6.8,1,11,817.0646162919945,835.052286372591,847.8555841016381,838.0459984292548,826.3970788948058,788.935496485362
2022-11-02,tomate,810.1996168257893,19.5,2.9,2,11,813.6669664483087,832.4182264123986,846.6997235480804,840.2643198070757,823.3420331913369,785.4837853161541
2022-11-03,tomate,806.6802504635175,18.9,13.4,3,11,810.1996168257893,829.6188376486512,845.3057003843192,842.27729830972,820.1679461075355,782.1061049830348
2022-11-04,tomate,803.1268156792868,18.6,37.1,4,11,806.6802504635175,826.668396605583,843.6806239499853,844.0746680045854,816.8910050810879,778.819681223192
2022-11-05,tomate,799.5574345354798,17.8,40.7,5,11,803.1268156792868,823.5819501547098,841.8327819268028,845.6472625363814,813.5279220916169,775.6412743769745
2022-11-06,tomate,795.9903104188714,18.2,15.3,6,11,799.5574345354798,820.3752387777123,839.7715980724743,846.987061874366,810.0958484317271,772.5870939123038
2022-11-07,tomate,792.443635205687,18.4,26.8,0,11,795.9903104188714,817.0646162919945,837.5075841607227,848.0872332134766,806.6122872376069,769.6727157584625
2022-11-08,tomate,788.935496485362,18.7,9.9,1,11,792.443635205687,813.6669664483087,835.052286372591,848.9421658207606,803.0950042252772,766.9130028708493
2022-11-09,tomate,785.4837853161541,18.1,3.4,2,11,788.935496485362,810.1996168257893,832.4182264123986,849.5474996493947,799.5619370877133,764.3220294318104
2022-11-10,tomate,782.1061049830348,18.6,13.1,3,11,785.4837853161541,806.6802504635175,829.6188376486512,849.9001475743657,796.0311040149084,761.9130090741112
2022-11-11,tomate,778.819681223192,18.7,14.9,4,11,782.1061049830348,803.1268156792868,826.668396605583,849.9983111364131,792.520511803411,759.6982274931014
2022-11-12,tomate,775.6412743769745,18.6,6.1,5,11,778.819681223192,799.5574345354798,823.5819501547098,849.84148971394,789.0480640239687,757.6889797912414
2022-11-13,tomate,772.5870939123038,19.7,0.8,6,11,775.6412743769745,795.9903104188714,820.3752387777123,849.43048307612,785.6314697156109,755.8955128745273
2022-11-14,tomate,769.6727157584625,19.9,1.8,0,11,772.5870939123038,792.443635205687,817.0646162919945,848.7673873041769,782.2881530718156,754.326973194581
2022-11-15,tomate,766.9130028708493,19.6,7.6,1,11,769.6727157584625,788.935496485362,813.6669664483087,847.8555841016381,779.0351645793547,752.991360102919
2022-11-16,tomate,764.3220294318104,20.0,0.9,2,11,766.9130028708493,785.4837853161541,810.1996168257893,846.6997235480804,775.8890940629959,751.8954850552836
2022-11-17,tomate,761.9130090741112,20.0,0.8,3,11,764.3220294318104,782.1061049830348,806.6802504635175,845.3057003843192,772.865986079518,751.0449368740914
2022-11-18,tomate,759.6982274931014,19.7,5.4,4,11,761.9130090741112,778.819681223192,803.1268156792868,843.6806239499853,769.9812580925291,750.4440532461538
2022-11-19,tomate,757.6889797912414,18.9,20.1,5,11,759.6982274931014,775.6412743769745,799.5574345354798,841.8327819268028,767.2496218453733,750.0958986010302
2022-11-20,tomate,755.8955128745273,18.5,1.3,6,11,757.6889797912414,772.5870939123038,795.9903104188714,839.7715980724743,764.6850083331257,750.0022484828296
2022-11-21,tomate,754.326973194581,19.4,11.6,0,11,755.8955128745273,769.6727157584625,792.443635205687,837.5075841607227,762.3004967563004,750.1635804951629
2022-11-22,tomate,752.991360102919,19.9,0.3,1,11,754.326973194581,766.9130028708493,788.935496485362,835.052286372591,760.1082478186032,750.5790718654259
2022-11-23,tomate,751.8954850552836,18.8,5.0,2,11,752.991360102919,764.3220294318104,785.4837853161541,832.4182264123986,758.1194417088989,751.2466036408338
2022-11-24,tomate,751.0449368740914,18.7,2.4,3,11,751.8954850552836,761.9130090741112,782.1061049830348,829.6188376486512,756.3442210836807,752.1627714948092
2022-11-25,tomate,750.4440532461538,18.5,21.2,4,11,751.0449368740914,759.6982274931014,778.819681223192,826.668396605583,754.7916393408207,753.3229030886122
2022-11-26,tomate,750.0958986010302,18.4,13.4,5,11,750.4440532461538,757.6889797912414,775.6412743769745,823.5819501547098,753.4696144483996,754.7210818996688
2022-11-27,tomate,750.0022484828296,18.4,33.0,6,11,750.0958986010302,755.8955128745273,772.5870939123038,820.3752387777123,752.3848885640838,756.3501773950794
2022-11-28,tomate,750.1635804951629,18.7,1.8,0,11,750.0022484828296,754.326973194581,769.6727157584625,817.0646162919945,751.5429936509842,758.2018813964226
2022-11-29,tomate,750.5790718654259,18.6,0.2,1,11,750.1635804951629,752.991360102919,766.9130028708493,813.6669664483087,750.9482232653529,760.2667504504021
2022-11-30,tomate,751.2466036408338,18.1,23.3,2,11,750.5790718654259,751.8954850552836,764.3220294318104,810.1996168257893,750.6036106599968,762.5342539892487
2022-12-01,tomate,752.1627714948092,19.4,0.3,3,12,751.2466036408338,751.0449368740914,761.9130090741112,806.6802504635175,750.5109133150753,764.9928280352676
2022-12-02,tomate,753.3229030886122,18.4,0.3,4,12,752.1627714948092,750.4440532461538,759.6982274931014,803.1268156792868,750.6706039751779,767.6299341756443
2022-12-03,tomate,754.7210818996688,18.4,0.5,5,12,753.3229030886122,750.0958986010302,757.6889797912414,799.5574345354798,751.0818682383862,770.4321235067438
2022-12-04,tomate,756.3501773950794,17.9,1.0,6,12,754.7210818996688,750.0022484828296,755.8955128745273,795.9903104188714,751.7426087096203,773.3851052217973
2022-12-05,tomate,758.2018813964226,18.3,0.3,0,12,756.3501773950794,750.1635804951629,754.326973194581,792.443635205687,752.6494556970846,776.4738194921867
2022-12-06,tomate,760.2667504504021,18.4,0.1,1,12,758.2018813964226,750.5790718654259,752.991360102919,788.935496485362,753.7977843972645,779.6825142706429
2022-12-07,tomate,762.5342539892487,18.8,0.4,2,12,760.2667504504021,751.2466036408338,751.8954850552836,785.4837853161541,755.1817384808326,782.9948256246678
2022-12-08,tomate,764.9928280352676,18.6,0.2,3,12,762.5342539892487,752.1627714948092,751.0449368740914,782.1061049830348,756.7942599591777,786.3938611904974
2022-12-09,tomate,767.6299341756443,17.9,2.3,4,12,764.9928280352676,753.3229030886122,750.4440532461538,778.819681223192,758.6271251792431,789.8622863219916
2022-12-10,tomate,770.4321235067438,18.3,0.2,5,12,767.6299341756443,754.7210818996688,750.0958986010302,775.6412743769745,760.6709867631049,793.3824124951113
2022-12-11,tomate,773.3851052217973,18.6,0.5,6,12,770.4321235067438,756.3501773950794,750.0022484828296,772.5870939123038,762.9154212784013,796.936287517125
2022-12-12,tomate,776.4738194921867,18.6,1.9,0,12,773.3851052217973,758.2018813964226,750.1635804951629,769.6727157584625,765.3489823965037,800.5057870804933
2022-12-13,tomate,779.6825142706429,18.6,0.1,1,12,776.4738194921867,760.2667504504021,750.5790718654259,766.9130028708493,767.9592592673273,804.0727071945172
2022-12-14,tomate,782.9948256246678,19.3,0.5,2,12,779.6825142706429,762.5342539892487,751.2466036408338,764.3220294318104,770.7329398130759,807.6188570233583
2022-12-15,tomate,786.3938611904974,19.5,1.4,3,12,782.9948256246678,764.9928280352676,752.1627714948092,761.9130090741112,773.6558786181357,811.1261516569739
2022-12-16,tomate,789.8622863219916,20.2,0.6,4,12,786.3938611904974,767.6299341756443,753.3229030886122,759.6982274931014,776.713169068883,814.5767043418405
2022-12-17,tomate,793.3824124951113,19.6,0.0,5,12,789.8622863219916,770.4321235067438,754.7210818996688,757.6889797912414,779.8892193755039,817.9529177011084
2022-12-18,tomate,796.936287517125,18.5,0.0,6,12,793.3824124951113,773.3851052217973,756.3501773950794,755.8955128745273,783.167832088128,821.2375734789688
2022-12-19,tomate,800.5057870804933,18.5,0.0,0,12,796.936287517125,776.4738194921867,758.2018813964226,754.326973194581,786.5322867017461,824.4139203515539
2022-12-20,tomate,804.0727071945172,18.6,0.0,1,12,800.5057870804933,779.6825142706429,760.2667504504021,752.991360102919,789.9654249286469,827.4657593565446
2022-12-21,tomate,807.6188570233583,18.9,0.3,2,12,804.0727071945172,782.9948256246678,762.5342539892487,751.8954850552836,793.4497382034863,830.3775265058026
2022-12-22,tomate,811.1261516569739,19.4,0.7,3,12,807.6188570233583,786.3938611904974,764.9928280352676,751.0449368740914,796.9674569747277,833.1343721597184
2022-12-23,tomate,814.5767043418405,19.9,0.2,4,12,811.1261516569739,789.8622863219916,767.6299341756443,750.4440532461538,800.5006413270814,835.7222367584701
2022-12-24,tomate,817.9529177011084,18.6,0.1,5,12,814.5767043418405,793.3824124951113,770.4321235067438,750.0958986010302,804.0312724727743,838.1279225239801
2022-12-25,tomate,821.2375734789688,18.7,0.0,6,12,817.9529177011084,796.936287517125,773.3851052217973,750.0022484828296,807.5413446450594,840.3391607668918
2022-12-26,tomate,824.4139203515539,18.9,0.0,0,12,821.2375734789688,800.5057870804933,776.4738194921867,750.1635804951629,811.0129569253229,842.344674455315
2022-12-27,tomate,827.4657593565446,19.4,0.2,1,12,824.4139203515539,804.0727071945172,779.6825142706429,750.5790718654259,814.4284045354744,844.1342357262447
2022-12-28,tomate,830.3775265058026,19.3,1.5,2,12,827.4657593565446,807.6188570233583,782.9948256246678,751.2466036408338,817.7702691300498,845.6987180463517
2022-12-29,tomate,833.1343721597184,20.0,0.5,3,12,830.3775265058026,811.1261516569739,786.3938611904974,752.1627714948092,821.0215076275418,847.0301427561355
2022-12-30,tomate,835.7222367584701,20.2,0.1,4,12,833.1343721597184,814.5767043418405,789.8622863219916,753.3229030886122,824.1655391279338,848.1217197600648
2022-12-31,tomate,838.1279225239801,19.3,0.0,5,12,835.7222367584701,817.9529177011084,793.3824124951113,754.7210818996688,827.1863294731667,848.9678821551959
2023-01-01,tomate,840.3391607668918,19.6,1.1,6,1,838.1279225239801,821.2375734789688,796.936287517125,756.3501773950794,830.0684730192912,849.5643146216644
2023-01-02,tomate,842.344674455315,19.0,1.0,0,1,840.3391607668918,824.4139203515539,800.5057870804933,758.2018813964226,832.7972712032803,849.9079754302645
2023-01-03,tomate,844.1342357262447,19.4,0.0,1,1,842.344674455315,827.4657593565446,804.0727071945172,760.2667504504021,835.3588075038175,849.9971119548782
2023-01-04,tomate,845.6987180463517,19.3,0.0,2,1,844.1342357262447,830.3775265058026,807.6188570233583,762.5342539892487,837.7400184137748,849.8312696106436
2023-01-05,tomate,847.0301427561355,18.3,0.1,3,1,845.6987180463517,833.1343721597184,811.1261516569739,764.9928280352676,839.9287600624245,849.4112941722803
2023-01-06,tomate,848.1217197600648,18.5,0.0,4,1,847.0301427561355,835.7222367584701,814.5767043418405,767.6299341756443,841.9138701476269,848.7393274607464
2023-01-07,tomate,848.9678821551959,19.2,1.3,5,1,848.1217197600648,838.1279225239801,817.9529177011084,770.4321235067438,843.6852248621406,847.8187964202251
2023-01-08,tomate,849.5643146216644,19.1,0.3,6,1,848.9678821551959,840.3391607668918,821.2375734789688,773.3851052217973,845.2337905237429,846.6543956411496
2023-01-09,tomate,849.9079754302645,18.7,10.3,0,1,849.5643146216644,842.344674455315,824.4139203515539,776.4738194921867,846.5516696458532,845.2520634183916
2023-01-10,tomate,849.9971119548782,19.1,0.1,1,1,849.9079754302645,844.1342357262447,827.4657593565446,779.6825142706429,847.6321412137031,843.6189514667188
2023-01-11,tomate,849.8312696106436,19.1,1.9,2,1,849.9971119548782,845.6987180463517,830.3775265058026,782.9948256246678,848.4696949606507,841.7633884479653
2023-01-12,tomate,849.4112941722803,19.8,0.5,3,1,849.8312696106436,847.0301427561355,833.1343721597184,786.3938611904974,849.0600594698353,839.6948374959218
2023-01-13,tomate,848.7393274607464,19.3,0.0,4,1,849.4112941722803,848.1217197600648,835.7222367584701,789.8622863219916,849.4002239578559,837.4238479555664
2023-01-14,tomate,847.8187964202251,19.3,0.2,5,1,848.7393274607464,848.9678821551959,838.1279225239801,793.3824124951113,849.4884536293819,834.9620015827549
2023-01-15,tomate,846.6543956411496,19.2,0.0,6,1,847.8187964202251,849.5643146216644,840.3391607668918,796.936287517125,849.324298524386,832.3218534787497
2023-01-16,tomate,845.2520634183916,19.8,0.1,0,1,846.6543956411496,849.9079754302645,842.344674455315,800.5057870804933,848.9085958128841,829.5168680608109
2023-01-17,tomate,843.6189514667188,19.4,3.4,1,1,845.2520634183916,849.9971119548782,844.1342357262447,804.0727071945172,848.2434655254737,826.5613503953917
2023-01-18,tomate,841.7633884479653,19.6,2.8,2,1,843.6189514667188,849.8312696106436,845.6987180463517,807.6188570233583,847.3322997414508,823.4703732441327
